Survey_ID,Username,iNat_ID,Year,Month,Park,Latitude,Longitude,Transect,Start_Time,Confidence,Species,Count_,FID
bw_2023_1_224,,6815,2023,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,14:10:00,,Group Emigrants,1,5974
bw_2023_1_225,,6816,2023,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG3,14:45:00,,Group Emigrants,3,5975
bw_2023_1_227,,6817,2023,5,"Fort Canning Park, Singapore",1.294387578964233,103.8458023071289,FCP3,13:52:00,,Group Emigrants,8,5976
bw_2023_1_228,,6818,2023,5,"Fort Canning Park, Singapore",1.294387578964233,103.8458023071289,FCP1,14:14:00,,Group Emigrants,3,5977
bw_2023_1_229,,6819,2023,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP1,12:42:00,,Group Emigrants,3,5978
bw_2023_1_230,,6820,2023,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP2,13:01:00,,Group Emigrants,2,5979
bw_2023_1_231,,6821,2023,6,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP1,10:50:00,,Group Emigrants,1,5980
bw_2023_1_232,,6822,2023,6,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,09:18:00,,Group Emigrants,2,5981
bw_2023_1_233,,6823,2023,6,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,09:52:00,,Group Emigrants,1,5982
bw_2023_1_234,,6824,2023,6,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG2,12:57:00,,Group Emigrants,6,5983
bw_2023_1_239,,6825,2023,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI1,10:51:00,,Group Emigrants,2,5984
bw_2023_1_240,,6826,2023,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI2,11:15:00,,Group Emigrants,1,5985
bw_2023_1_242,,6827,2023,5,"Chestnut Nature Park, Singapore",1.3760246038436814,103.78107452392578,CNP1,12:24:00,,Group Emigrants,1,5986
bw_2023_1_243,,6828,2023,5,"Chestnut Nature Park, Singapore",1.3760246038436814,103.78107452392578,CNP3,11:25:00,,Group Emigrants,1,5987
bw_2023_1_247,,6829,2023,6,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,11:48:00,,Group Emigrants,2,5988
bw_2023_1_248,,6830,2023,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE4,11:36:00,,Group Emigrants,3,5989
bw_2023_1_249,,6831,2023,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,12:10:00,,Group Emigrants,1,5990
bw_2023_1_252,,6832,2023,6,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP2,10:35:00,,Group Emigrants,1,5991
bw_2023_1_259,,6833,2023,5,"Alexandra Hospital, Singapore",1.2865881919860827,103.80127716064453,AH1,10:20:00,,Group Emigrants,2,5992
bw_2023_1_260,,6834,2023,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,12:10:00,,Group Emigrants,5,5993
bw_2023_1_261,,6835,2023,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,11:20:00,,Group Emigrants,3,5994
bw_2023_1_263,,6836,2023,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,12:25:00,,Group Emigrants,6,5995
bw_2023_1_264,,6837,2023,5,"Labrador Nature Reserve, Singapore",1.2665094137191715,103.80206298828125,LNR1,14:00:00,,Group Emigrants,5,5997
bw_2023_1_274,,6838,2023,6,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP2,10:41:00,,Group Emigrants,1,5998
bw_2023_1_281,,6839,2023,6,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS5,11:30:00,,Group Emigrants,1,5999
bw_2023_1_282,,6840,2023,6,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS6,10:56:00,,Group Emigrants,7,6000
bw_2023_1_283,,6841,2023,6,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS7,10:30:00,,Group Emigrants,1,6001
bw_2023_1_284,,6842,2023,6,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG3,13:30:00,,Group Emigrants,3,6002
bw_2023_1_290,,6843,2023,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG4,10:35:00,,Group Emigrants,1,6003
bw_2023_1_293,,6844,2023,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,10:53:00,,Group Emigrants,1,6004
bw_2023_1_296,,6845,2023,6,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,11:09:00,,Group Emigrants,3,6005
bw_2023_1_297,,6846,2023,6,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,11:43:00,,Group Emigrants,9,6006
bw_2023_1_298,,6847,2023,5,"Changi Point Waterfront Park, Singapore",1.3903944492340066,103.98800659179688,CBP3,13:15:00,,Group Emigrants,5,6007
bw_2023_1_302,,6848,2023,5,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP2,11:28:00,,Group Emigrants,1,6008
bw_2023_1_304,,6849,2023,6,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG5,11:06:00,,Group Emigrants,1,6009
bw_2023_1_305,,6850,2023,6,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG6,11:29:00,,Group Emigrants,1,6010
bw_2023_1_306,,6851,2023,6,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG4,11:51:00,,Group Emigrants,1,6011
bw_2023_1_308,,6852,2023,6,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,11:00:00,,Group Emigrants,2,6012
bw_2023_1_309,,6853,2023,6,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP1,14:38:00,,Group Emigrants,2,6013
bw_2023_1_314,,6854,2023,6,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM1,10:00:00,,Group Emigrants,2,6014
bw_2023_1_317,,6855,2023,6,"Bukit Batok Nature Park, Singapore",1.3473663330078125,103.76129150390625,BBNP2,10:00:00,,Group Emigrants,1,6015
bw_2023_1_320,,6856,2023,6,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP1,10:28:00,,Group Emigrants,5,6016
bw_2023_1_326,,6857,2023,6,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,11:36:00,,Group Emigrants,4,6017
bw_2023_1_327,,6858,2023,6,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP1,10:50:00,,Group Emigrants,4,6018
bw_2023_1_333,,6859,2023,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP2,14:40:00,,Group Emigrants,1,6019
bw_2023_1_335,,6860,2023,6,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU3,12:33:00,,Group Emigrants,1,6020
bw_2023_1_337,,6861,2023,6,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG1,14:02:00,,Group Emigrants,10,6021
bw_2023_1_340,,6862,2023,6,"Changi Beach Park, Singapore",1.391286253929136,103.99054718017578,CBP2,10:35:00,,Group Emigrants,1,6022
bw_2023_1_342,,6863,2023,6,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP1,11:01:00,,Group Emigrants,2,6023
bw_2023_1_343,,6864,2023,6,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP2,11:19:00,,Group Emigrants,2,6024
bw_2023_1_347,,6865,2023,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP1,09:42:00,4.0,Group Emigrants,8,6025
bw_2023_1_349,,6866,2023,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,11:20:00,4.0,Group Emigrants,2,6026
bw_2023_1_350,,6867,2023,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP2,10:08:00,4.0,Group Emigrants,4,6027
bw_2023_1_354,,6868,2023,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP3,12:30:00,4.0,Group Emigrants,5,6028
bw_2023_1_355,,6869,2023,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,09:43:00,4.0,Group Emigrants,1,6029
bw_2023_1_356,,6870,2023,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,12:57:00,4.0,Group Emigrants,9,6030
bw_2023_1_359,,6871,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,12:20:00,4.0,Group Emigrants,2,6031
bw_2023_1_360,,6872,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,12:45:00,4.0,Group Emigrants,4,6035
bw_2023_1_361,,6873,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,09:41:00,4.0,Group Emigrants,2,6036
bw_2023_1_362,,6874,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,10:07:00,4.0,Group Emigrants,8,6037
bw_2023_1_363,,6875,2023,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP2,11:30:00,5.0,Group Emigrants,17,6038
bw_2023_1_364,,6876,2023,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP1,12:00:00,5.0,Group Emigrants,12,6039
bw_2023_1_365,,6877,2023,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP3,10:10:00,3.0,Group Emigrants,11,6040
bw_2023_1_367,,6878,2023,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP1,13:10:00,3.0,Group Emigrants,1,6041
bw_2023_1_369,,6879,2023,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP3,11:59:00,3.0,Group Emigrants,1,6042
bw_2023_1_370,,6880,2023,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,11:58:00,4.0,Group Emigrants,1,6043
bw_2023_1_374,,6881,2023,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP4,10:55:00,2.0,Group Emigrants,1,6044
bw_2023_1_376,,6882,2023,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,11:50:00,3.0,Group Emigrants,20,6045
bw_2023_1_380,,6883,2023,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP2,10:09:00,4.0,Group Emigrants,1,6046
bw_2023_1_382,,6884,2023,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP3,13:20:00,4.0,Group Emigrants,1,6047
bw_2023_1_383,,6885,2023,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP4,14:00:00,4.0,Group Emigrants,2,6048
bw_2023_1_387,,6886,2023,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,15:40:00,4.0,Group Emigrants,4,6049
bw_2023_1_388,,6887,2023,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP1,09:45:00,4.0,Group Emigrants,1,6050
bw_2023_1_389,,6888,2023,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP2,10:55:00,4.0,Group Emigrants,1,6051
bw_2023_1_391,,6889,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,14:00:00,3.0,Group Emigrants,4,6052
bw_2023_1_392,,6890,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,14:30:00,3.0,Group Emigrants,3,6053
bw_2023_1_393,,6891,2023,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP5,10:05:00,5.0,Group Emigrants,4,6054
bw_2023_1_395,,6892,2023,5,"Sungei Buloh Wetland Reserve, Singapore",1.4464304447174117,103.72340393066406,SBWR2,12:15:00,3.0,Group Emigrants,1,6055
bw_2023_1_399,,6893,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,14:00:00,2.0,Group Emigrants,1,6056
bw_2023_1_400,,6894,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,14:33:00,1.0,Group Emigrants,5,6057
bw_2023_1_401,,6895,2023,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS1,11:43:00,4.0,Group Emigrants,3,6058
bw_2023_1_404,,6896,2023,6,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:26:00,4.0,Group Emigrants,4,6059
bw_2023_1_407,,6897,2023,6,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,12:40:00,2.0,Group Emigrants,1,6060
bw_2023_1_411,,6898,2023,6,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP2,10:00:00,5.0,Group Emigrants,1,6061
bw_2023_1_413,,6899,2023,6,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP4,13:00:00,4.0,Group Emigrants,1,6062
bw_2023_1_417,,6900,2023,6,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,10:25:00,4.0,Group Emigrants,3,6063
bw_2023_1_419,,6901,2023,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,13:35:00,3.0,Group Emigrants,3,6064
bw_2023_1_420,,6902,2023,6,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS5,14:30:00,3.0,Group Emigrants,2,6065
bw_2023_1_421,,6903,2023,6,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP5,11:40:00,3.0,Group Emigrants,1,6066
bw_2023_1_422,,6904,2023,6,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,11:26:00,3.0,Group Emigrants,15,6067
bw_2023_1_423,,6905,2023,6,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG5,12:10:00,3.0,Group Emigrants,5,6068
bw_2023_1_424,,6906,2023,6,"Thomson Nature Park, Singapore",1.3833291530609102,103.82194519042969,TNP1,13:05:00,3.0,Group Emigrants,1,6069
bw_2023_1_426,,6907,2023,6,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,13:45:00,4.0,Group Emigrants,1,6071
bw_2023_1_427,,6908,2023,6,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP1,14:11:00,4.0,Group Emigrants,2,6076
bw_2023_1_428,,6909,2023,5,"Bukit Batok Nature Park, Singapore",1.3473663330078125,103.76129150390625,BBNP1,09:39:00,3.0,Group Emigrants,8,6088
bw_2023_1_433,,6910,2023,6,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP1,12:50:00,3.0,Group Emigrants,5,6089
bw_2024_1_3,,6911,2024,5,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP3,11:15:00,,Group Emigrants,1,6094
bw_2024_1_5,,6912,2024,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,11:40:00,,Group Emigrants,6,6102
bw_2024_1_7,,6913,2024,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,12:05:00,,Group Emigrants,1,6110
bw_2024_1_14,,6914,2024,6,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM1,11:49:00,,Group Emigrants,3,6209
bw_2024_1_15,,6915,2024,6,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM2,12:20:00,,Group Emigrants,1,6219
bw_2024_1_16,,6916,2024,5,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM1,09:50:00,,Group Emigrants,2,6327
bw_2024_1_22,,6919,2024,5,"Thomson Nature Park, Singapore",1.3833291530609102,103.82194519042969,TNP1,11:00:00,,Group Emigrants,2,6334
bw_2024_1_26,,6920,2024,6,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW2,10:28:00,,Group Emigrants,3,6335
bw_2024_1_27,,6921,2024,6,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,10:53:00,,Group Emigrants,2,6336
bw_2024_1_31,,6922,2024,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,09:36:00,,Group Emigrants,5,6337
bw_2024_1_36,,6923,2024,6,"Fort Canning Park, Singapore",1.294387578964233,103.8458023071289,FCP1,13:02:00,,Group Emigrants,5,6338
bw_2024_1_39,,6924,2024,5,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP2,10:10:00,,Group Emigrants,5,6339
bw_2024_1_43,,6925,2024,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG3,14:37:00,,Group Emigrants,3,6340
bw_2024_1_45,,6926,2024,5,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,10:11:00,,Group Emigrants,1,6341
bw_2024_1_46,,6927,2024,6,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP1,13:51:00,,Group Emigrants,6,6342
bw_2024_1_47,,6928,2024,6,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP2,14:22:00,,Group Emigrants,8,6343
bw_2024_1_48,,6929,2024,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP3,11:17:00,,Group Emigrants,5,6344
bw_2024_1_49,,6930,2024,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP4,11:40:00,,Group Emigrants,2,6345
bw_2024_1_50,,6931,2024,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP1,12:08:00,,Group Emigrants,1,6346
bw_2024_1_51,,6932,2024,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP2,12:42:00,,Group Emigrants,2,6347
bw_2024_1_54,,6933,2024,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP1,13:06:00,,Group Emigrants,2,6348
bw_2024_1_64,,6934,2024,6,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,14:40:00,,Group Emigrants,8,6349
bw_2024_1_65,,6935,2024,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,10:50:00,,Group Emigrants,1,6350
bw_2024_1_66,,6936,2024,5,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP2,11:20:00,,Group Emigrants,3,6351
bw_2024_1_70,,6937,2024,6,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI2,09:04:00,,Group Emigrants,1,6352
bw_2024_1_71,,6938,2024,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE4,12:40:00,,Group Emigrants,4,6353
bw_2024_1_72,,6939,2024,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE4,12:38:00,,Group Emigrants,3,6354
bw_2024_1_75,,6940,2024,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS5,13:45:00,,Group Emigrants,1,6355
bw_2024_1_76,,6941,2024,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS1,12:10:00,,Group Emigrants,4,6356
bw_2024_1_81,,6942,2024,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,10:34:00,,Group Emigrants,2,6357
bw_2024_1_82,,6943,2024,6,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS3,14:08:00,,Group Emigrants,2,6358
bw_2024_1_84,,6944,2024,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,10:30:00,,Group Emigrants,1,6359
bw_2024_1_92,,6945,2024,5,"Chestnut Nature Park, Singapore",1.3760246038436814,103.78107452392578,CNP1,11:00:00,,Group Emigrants,2,6360
bw_2024_1_93,,6946,2024,5,"Chestnut Nature Park, Singapore",1.3760246038436814,103.78107452392578,CNP2,11:43:00,,Group Emigrants,4,6361
bw_2024_1_94,,6947,2024,5,"Chestnut Nature Park, Singapore",1.3760246038436814,103.78107452392578,CNP3,12:20:00,,Group Emigrants,3,6362
bw_2024_1_100,,6948,2024,6,"Jurong Central Park, Singapore",1.337793827056879,103.70785522460938,JCP1,09:57:00,,Group Emigrants,4,6363
bw_2024_1_101,,6949,2024,6,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG1,12:58:00,,Group Emigrants,4,6364
bw_2024_1_104,,6950,2024,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,12:35:00,,Group Emigrants,7,6365
bw_2024_1_109,,6951,2024,5,"West Coast Park, Singapore",1.2913602590560944,103.76665496826172,WCP2,13:24:00,,Group Emigrants,1,6366
bw_2024_1_113,,6952,2024,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZNP2,10:10:00,,Group Emigrants,1,6367
bw_2024_1_114,,6953,2024,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZNP1,10:48:00,,Group Emigrants,1,6368
bw_2024_1_115,,6954,2024,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZNP1,13:10:00,,Group Emigrants,6,6369
bw_2024_1_116,,6955,2024,6,"Changi Beach Park, Singapore",1.391286253929136,103.99054718017578,CBP1,12:35:00,,Group Emigrants,2,6370
bw_2024_1_117,,6956,2024,6,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,12:05:00,,Group Emigrants,7,6371
bw_2024_1_118,,6957,2024,6,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,12:50:00,,Group Emigrants,2,6372
bw_2024_1_122,,6958,2024,6,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP1,12:59:00,,Group Emigrants,2,6373
bw_2024_1_125,,6959,2024,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP1,14:24:00,,Group Emigrants,1,6374
bw_2024_1_133,,6960,2024,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP3,14:30:00,,Group Emigrants,1,6375
bw_2024_1_135,,6961,2024,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW2,12:51:00,,Group Emigrants,1,6376
bw_2024_1_141,,6962,2024,5,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP1,09:26:00,,Group Emigrants,8,6377
bw_2024_1_150,,6963,2024,6,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,14:36:00,,Group Emigrants,1,6378
bw_2024_1_154,,6964,2024,5,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP1,10:30:00,,Group Emigrants,1,6379
bw_2024_1_158,,6965,2024,6,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS1,12:28:00,,Group Emigrants,3,6380
bw_2024_1_163,,6966,2024,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZNP2,13:35:00,,Group Emigrants,5,6381
bw_2024_1_164,,6967,2024,6,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,09:02:00,,Group Emigrants,1,6382
bw_2024_1_175,,6968,2024,6,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP5,11:17:00,,Group Emigrants,1,6383
bw_2024_1_176,,6969,2024,6,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP3,10:40:00,,Group Emigrants,5,6384
bw_2024_1_181,,6970,2024,5,"Clementi Woods Park, Singapore",1.299697756767256,103.7676773071289,CWP2,10:20:00,,Group Emigrants,1,6385
bw_2023_2_103,,6790,2023,9,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,14:30:00,,Group Emigrants,7,6570
